
Subjects incorporated to date: 025
Data file started on machine PL_LABXP1

**********************************************************************
Subject 16, 04/21/2009 15:16:36 on PL_LABXP3, refresh 9.99ms, ID LS
  Item       RT
 66007    199.78
 66008    249.36
 66009    431.24
 66010    335.49
 66011    359.87
 66012    240.06
 66013    275.54
 66014    243.71
 66015    289.76
 45000    770.35
 45001    353.57
 45002    414.05
 45003    680.09
 45004    329.17
 45005    384.03
 45006    509.68
 45007    502.26
 45008    355.89
 45009    294.30
 45010    401.96
 45011    759.05
 45251   2036.91
 71000    789.09
 71001    319.72
 71002    306.34
 71003    299.72
 71004    293.06
 71005    374.38
 71006    300.19
 71007    313.89
 71008    353.51
 71009    479.67
 71010    993.77
 71011   1639.05
 71012    334.93
 71013    260.99
 71014    347.70
 69000    533.95
 69001    447.82
 69002    340.48
 69003    433.31
 69004    528.39
 69005    384.88
 69006    289.68
 69007    254.11
 69008    518.86
 69009    621.50
 69010    308.54
 69011    249.72
 69012    275.41
 69013    251.27
 69014    242.51
 69015    425.56
 69251   1408.18
 35000    323.33
 35001    309.74
 35002    394.55
 35003    499.43
 35004    316.85
 35005    203.29
 35006    289.68
 35007    236.99
 35008    274.71
 35009    259.76
 35010    359.64
 35011    195.39
 35012    260.33
 35013    289.69
 35251   1644.57
 61000    334.08
 61001    352.85
 61002    327.20
 61003    280.83
 61004    311.63
 61005    489.40
 61006    339.67
 61007    345.94
 61008    339.25
 61009    767.03
 61010    201.18
 61011    209.67
 61012    224.88
 61013    218.63
 61014   1118.59
 30000    689.16
 30001    359.57
 30002    316.13
 30003    326.65
 30004    320.40
 30005    370.77
 30006    369.56
 30007    366.79
 30008    223.93
 30009    369.59
 30010    244.91
 30011    344.78
 30012    907.18
 30013    318.62
 30014   1018.70
 30251   1650.16
 36000    358.79
 36001    283.50
 36002    298.35
 36003    306.66
 36004    362.45
 36005    279.66
 36006    394.95
 36007    379.59
 36008    303.18
 36009    217.45
 36010    303.11
 36011    353.71
 36012    299.64
 36013    295.41
 36014    230.18
 36015    459.48
 33000    367.78
 33001    261.21
 33002    399.51
 33003    323.67
 33004    539.33
 33005    239.76
 33006    281.32
 33007    262.15
 33008    290.20
 33009    781.58
 33010    310.83
 33011    664.19
 33251   2626.94
 32000    347.83
 32001    277.38
 32002    289.67
 32003    263.81
 32004    559.92
 32005    283.39
 32006    446.89
 32007    322.58
 32008    476.70
 32009   1424.81
 32010    349.61
 32011    719.13
 32012    476.52
 32013    257.84
 32014    269.67
 29000    549.97
 29001    302.43
 29002    498.19
 29003    361.12
 29004    619.89
 29005    316.96
 29006    329.13
 29007    453.56
 29008    299.33
 29009    290.75
 29010    369.87
 29011    319.52
 29012    488.18
 29013    383.73
 29014    238.20
!  Display error at msec 1120877.90, tick 112105 in item 29015, frame "--- ------ ---- ------- -- --- ------ --- --- ------ -"
!    was blocked by Flip() not returning for 5.14ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 4.83ms late
 29015    246.96
 29016    498.70
 41000    454.08
 41001    289.69
 41002    311.75
 41003    431.74
 41004    309.70
 41005    713.92
 41006    272.37
 41007    264.08
 41008    265.19
 41009    539.69
 41010    361.59
 41011    249.72
 41012    218.48
 41013    269.54
 41014    569.30
 41015    589.33
 68000    440.01
 68001    355.93
 68002    379.55
 68003    434.49
 68004    306.41
 68005    435.20
 68006    270.33
 68007    315.97
 68008    384.80
 68009    168.16
 68010    265.92
 68011    270.02
 68012    242.37
 68013    279.72
 68014    269.83
 68015    274.19
 68016    341.58
 25000    741.93
 25001    301.43
 25002    347.42
 25003    378.65
 25004   1011.93
 25005    392.68
 25006    340.03
 25007    512.86
 25008    221.01
 25009    376.55
 25010    289.64
 25011    330.47
 25012    269.73
 25013    313.04
 25251   1885.14
 53000    362.59
 53001    281.26
 53002    289.66
 53003    441.44
 53004    505.76
 53005    271.99
 53006    302.90
 53007    259.82
 53008    187.51
 53009    271.39
 53010    277.77
 53011    283.02
 53012    428.16
 53013    634.17
 53014    436.36
 53015    709.14
 64000    415.11
 64001    380.51
 64002    331.17
 64003    424.27
 64004    267.14
 64005    292.58
 64006    442.13
 64007    259.71
 64008    260.38
 64009    270.59
 64010    321.28
 64011    279.74
 64012    259.83
 64013    249.76
 64014    394.78
 64015    571.39
 52000    420.12
 52001    242.74
 52002    354.28
 52003    539.93
 52004    336.17
 52005    281.64
 52006    258.93
 52007    180.27
 52008    259.98
 52009    579.56
 52010    354.47
 52011    838.68
 52012    312.32
 52013    712.21

**********************************************************************
Subject 3, 04/21/2009 12:02:20 on PL_LABXP1, refresh 9.99ms, ID DB
  Item       RT
101000   1972.86
101001    505.75
101002    883.87
101003    501.64
101004    448.50
101005    835.74
101006    677.40
101007    792.25
101008    589.58
101009    872.39
101010    633.90
101011    676.87
101012    523.64
101013    489.40
101014   1090.39
101251   2596.62
102000   1710.62
102001    361.17
102002   1558.09
102003    569.39
102004    693.60
102005    560.00
102006    742.79
102007   1439.86
102008    709.19
102009    558.84
102010    689.49
102011    385.79
102012    547.98
102013    701.93
103000   1665.27
103001   2108.03
103002    603.19
103003    506.92
103004    569.57
103005    661.58
103006    609.35
103007    426.77
103008    655.26
103009    409.54
103010    683.93
103011    705.86
103012    649.77
103013    703.51
103014    516.75
103015    814.01
103251   2836.28
104000   1710.37
104001   1837.66
104002    913.31
104003    446.78
104004    530.72
104005    385.77
104006    622.10
104007    719.14
104008    424.85
104009    918.87
104010    582.22
104011    672.40
104012    564.48
104013    580.11
104014    579.32
105000    928.85
105001    621.20
105002    571.64
105003    569.38
105004    648.00
105005    939.96
105006    687.44
105007    639.21
105008   1585.08
105009    771.52
105010    489.42
105011   1003.24
105012    898.88
105251   3255.71
106000   2870.10
106001    509.42
106002    672.79
106003    543.68
106004    489.40
106005    594.88
106006    575.41
106007    390.92
106008   1202.30
106009    656.20
106010    749.05
106011    699.14
106012    557.81
106013    620.61
106014   1663.81
107000    908.94
107001    570.61
107002    583.02
107003    495.16
107004    462.51
107005    758.87
107006    504.09
107007    522.98
107008    619.82
107009    793.24
107010   1234.61
107011    489.33
107012    410.34
107013   1512.49
107251   3758.76
108000   1518.85
108001    350.14
108002   4524.13
108003    489.51
108004    621.17
108005    642.61
108006    514.80
108007    633.08
108008    569.33
108009    822.81
108010    502.75
108011    559.34
108012    498.72
108013    532.39
108014    578.00
 36000   2360.59
 36001    453.37
 36002    570.11
 36003    607.88
 36004    438.16
 36005    419.54
 36006    442.55
 36007    461.61
 36008    388.57
 36009   2944.11
 36010    736.94
 36011    317.30
 36012    701.79
 36013    894.02
 36014    440.29
 36015    979.26
 58000    839.18
 58001    637.25
 58002    611.00
 58003    633.74
 58004    815.09
 58005    816.19
 58006    689.58
 58007    833.17
 58008    386.57
 58009    709.13
 58010    609.27
 58011    539.42
 58012    803.32
 58013    754.92
 58014    392.25
 58015    469.42
 58251   2675.27
 51000   1168.59
 51001    524.39
 51002    705.08
 51003    361.43
 51004    647.66
 51005    554.93
 51006    566.84
 51007    509.17
 51008   4255.35
 51009    963.13
 51010    452.94
 51011    542.35
 51012    549.28
 51013    579.08
 51014    867.84
 51015    847.09
 51251   5305.61
 54000   2313.36
 54001    815.68
 54002   3550.52
 54003    590.96
 54004    721.06
 54005    522.45
 54006    443.06
 54007    499.39
 54008    394.18
 54009    459.63
 54010   1771.40
 54011    399.52
 54012    381.22
 54013    411.81
 54014    632.86
 54015    499.46
 54251  -3786.16
 42000   2932.86
 42001    602.98
 42002    739.06
 42003    840.80
 42004    369.79
 42005   1056.77
 42006    631.92
 42007    751.45
 42008    566.60
 42009    685.17
 42010    332.18
 42011    441.75
 42012    409.54
 42013    764.17
 42251   2329.86
 55000   1344.25
 55001    592.80
 55002    513.14
 55003   1081.56
 55004    878.93
 55005    542.60
 55006    840.91
 55007    493.90
 55008    445.59
 55009    834.94
 55010   1498.08
 55011    440.43
 55012    813.41
 55013    711.38
 55014    645.71
 55015    846.10
 55016    669.40
 55017    672.11
 55251   2676.58
 49000   1078.66
 49001    664.23
 49002    499.41
 49003    498.28
 49004    633.87
 49005    837.56
 49006   1046.35
 49007    587.22
 49008    749.02
 49009    368.65
 49010    389.72
 49011    649.22
 49012    944.22
 49013    582.92
 49014    988.85
 49251   2657.69
 71000   1355.58
 71001    359.58
 71002    453.90
 71003    544.99
 71004    369.54
 71005    448.23
 71006    460.86
 71007    534.46
 71008    432.38
 71009    507.87
 71010    400.22
 71011    469.74
 71012    375.55
 71013    393.01
 71014    706.35
 40000   1092.55
 40001    683.48
 40002    582.38
 40003    721.18
 40004    411.07
 40005    349.15
 40006    596.51
 40007    982.69
 40008    319.92
 40009    437.93
 40010    385.11
 40011    358.52
 40012    379.02
 40013    438.31
 40014    691.22
 68000   1654.67
 68001    741.30
 68002    429.68
 68003    632.74
 68004    383.63
 68005    369.57
 68006    395.67
 68007    598.96
 68008    779.06
 68009    355.61
 68010    338.82
 68011    349.76
 68012    364.49
 68013    369.91
 68014    409.44
 68015    404.89
 68016    825.18
 33000   1824.37
 33001    508.21
 33002    923.36
 33003    396.89
 33004    524.89
 33005    379.42
 33006    391.40
 33007    395.09
 33008    599.37
 33009    459.47
 33010    519.52
 33011    539.38
 33251   3357.66
 25000    818.60
 25001    590.57
 25002    512.07
 25003    481.71
 25004    346.60
 25005    399.25
 25006    349.19
 25007    339.63
 25008    369.41
 25009    346.26
 25010    426.60
 25011    484.37
 25012    356.96
 25013    519.08
 25251   2318.94
 67000   1291.55
 67001    762.88
 67002    505.41
 67003    442.66
 67004    351.79
 67005    464.82
 67006    368.69
 67007    360.55
 67008    321.86
 67009    357.64
 67010    353.62
 67011    319.75
 67012    369.68
 67013    379.37
 67014    371.11
 67015    390.10
 67016    539.37
 67251   2266.50
!  Display error at msec 792871.00, tick 79291 in item 52000, frame "--- -------- --- --------- --- ---- ------ ---------, --- --- ------ --- ------."
!    was blocked by Flip() not returning for 0.40ms
!     (previous frame's duration will have been longer)
 52000    585.40
 52001    542.19
!  Display error at msec 794415.03, tick 79427 in item 52002, frame "--- insulted --- -"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
 52002    912.43
 52003    341.58
 52004  10638.24
 52005    458.19
 52006    575.20
 52007   1034.63
 52008    542.75
 52009    899.70
 52010    393.12
 52011    422.24
 52012    415.67
 52013   1243.35
 65000    868.91
 65001   1361.62
 65002    840.99
 65003    433.65
 65004   1571.16
 65005    407.17
 65006    409.55
 65007    708.83
 65008    559.34
 65009    449.45
 65010    499.41
 65011    513.36
 65012    711.92
 65013    540.14
 65014    447.92
 65015    412.55
 65251   1683.37
 29000    649.20
 29001    679.44
 29002   1054.01
 29003    489.64
 29004    735.30
 29005    599.72
 29006    609.40
 29007   2052.27
 29008    808.91
 29009    509.72
 29010    441.50
 29011   1146.36
 29012    304.12
 29013    359.83
 29014    359.33
 29015    380.14
 29016    593.52
 30000    908.39
 30001    509.42
 30002    600.18
 30003    373.73
 30004    373.71
 30005   3447.78
 30006    355.52
 30007    348.94
 30008    458.44
 30009    438.19
 30010    403.10
 30011    699.77
 30012    869.29
 30013    346.99
 30014    475.27
 30251  -4434.41
 64000   3474.47
 64001   1025.32
 64002   2926.04
 64003    333.88
 64004    529.36
 64005    445.12
 64006    397.88
 64007    330.55
 64008    460.55
 64009    394.64
 64010    359.57
 64011    469.43
 64012    377.17
 64013    354.83
 64014    394.84
 64015    610.73
 61000   1039.14
 61001    712.41
 61002    424.94
 61003    539.64
 61004    325.21
 61005    609.53
 61006    469.72
 61007    496.54
 61008    599.94
 61009    510.85
!  Display error at msec 880297.44, tick 87949 in item 61010, frame "----- ---- ---- --"
!    was blocked by Flip() not returning for 4.44ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 4.08ms late
 61010    393.36
 61011    468.50
 61012    458.84
 61013    409.77
 61014   1163.59
 57000    835.73
 57001    554.49
 57002    999.32
 57003    501.33
 57004    684.88
 57005    699.81
 57006    501.49
 57007    299.97
 57008    379.54
 57009    393.40
 57010    437.94
 57011    469.14
 57012    421.76
 57013    417.20
 57014    707.97
 63000    979.39
 63001    899.13
 63002    484.62
 63003    287.96
 63004   8163.92
 63005    639.27
 63006    511.54
 63007    839.80
 63008    761.53
 63009    671.92
 63010    650.00
 63011    509.42
 63012    369.77
 63013    409.54
 63251   2078.58
 46000   1198.18
 46001    427.09
 46002    844.29
 46003    627.10
 46004    609.39
 46005   2872.01
 46006    449.07
 46007    530.24
 46008    946.99
 46009    679.19
 46010    342.15
 46011    330.71
 46012    313.44
 46013    325.51
 46014    473.10
 62000    774.64
 62001    533.88
 62002    414.42
 62003    498.87
 62004    339.90
 62005    349.70
 62006    326.30
 62007    400.31
 62008    387.21
 62009    513.46
 62010    356.27
 62011    344.21
 62012    349.93
 62013    340.14
 62014    449.75
 62251   3871.27
 37000    828.65
 37001    427.56
 37002    464.98
 37003    748.38
 37004    414.38
 37005    567.03
 37006    359.60
 37007    325.18
 37008    410.03
 37009    355.98
 37010    395.79
 37011    453.70
 37012    332.24
 37013    370.28
 37014    459.45
 37251   3397.80
 59000    721.20
 59001    869.08
 59002    389.57
 59003    330.54
 59004    369.59
 59005    353.96
 59006    339.61
 59007    361.53
 59008    379.62
 59009    358.32
 59010    356.02
 59011    383.26
 59012    605.64
 59013    898.84
 59014    632.58
 59015    766.57
 59016    981.87
 31000   1662.29
 31001    694.38
 31002    999.29
 31003    851.16
 31004    339.62
 31005   1378.31
 31006    330.27
 31007    289.68
 31008    459.48
 31009    419.76
 31010    401.37
 31011    333.50
 31012    401.27
 31013    712.23
 31251   3375.18
 69000   2620.01
 69001    550.64
 69002   1407.04
 69003   1150.57
 69004    479.46
 69005    318.72
 69006    309.82
 69007    375.66
 69008    436.54
 69009    404.48
 69010    334.04
 69011    374.54
 69012    389.25
 69013    366.87
 69014    331.50
 69015    517.20
 69251   3345.58
 48000    716.27
 48001    399.57
 48002    739.10
 48003    739.11
 48004    304.96
 48005    369.58
 48006    289.45
 48007    279.49
 48008    339.73
 48009    299.49
 48010    355.35
 48011    377.22
 48012    311.18
 48013    399.50
 48014    451.56
 48251   3255.21
 53000    469.44
 53001    457.22
 53002    824.35
 53003    316.44
 53004    804.48
 53005    562.58
 53006    382.23
 53007    323.08
 53008    315.44
 53009    339.90
 53010    354.25
 53011    354.28
 53012    356.55
 53013    361.81
 53014    522.58
 53015    430.86
 32000    567.99
 32001    630.80
 32002   2092.28
 32003    886.28
 32004    586.48
 32005    734.18
 32006    498.72
 32007    479.01
 32008    599.98
 32009    303.17
 32010    521.62
 32011    382.87
 32012    391.67
 32013    393.95
 32014    509.71
 34000    555.45
 34001    416.09
 34002    489.79
 34003    519.62
 34004    391.75
 34005    374.34
 34006    367.00
 34007    325.47
 34008    391.73
 34009    350.07
 34010    310.94
 34011    355.51
 34012    349.05
 34013    349.86
 34014    491.42
 43000    686.73
 43001    559.60
 43002   1138.78
 43003    670.47
 43004    529.69
 43005    438.73
 43006    302.07
 43007    717.21
 43008    363.44
 43009    347.55
 43010    812.23
 43011    377.60
 43012    294.24
 43013    471.90
 41000    960.89
 41001    303.76
 41002    689.38
 41003    362.78
 41004   1014.90
 41005    359.88
 41006    564.41
 41007    331.83
 41008    352.40
 41009    354.14
 41010    413.65
 41011    341.70
 41012    338.72
 41013    369.89
 41014    370.41
 41015   1048.15
 45000    645.64
 45001    381.38
 45002   1211.50
 45003    816.53
 45004    623.99
 45005    352.11
 45006    461.46
 45007    489.70
 45008    294.66
 45009    485.13
 45010    404.29
 45011    459.47
 45251   2686.51
 35000    765.43
 35001    789.08
 35002    999.26
 35003   1289.31
 35004    259.22
 35005    499.42
 35006    278.79
 35007    357.52
 35008    344.59
 35009    359.49
 35010    339.65
 35011    332.27
 35012    290.88
 35013    443.20
 35251   2123.21
 50000    744.68
 50001   1392.46
 50002    370.58
 50003   2180.17
 50004    349.12
 50005    356.26
 50006    475.33
 50007    530.86
 50008    401.86
 50009    391.98
 50010    339.64
 50011    353.73
 50012    361.33
 50013    496.57
 60000   1114.58
 60001   1005.40
 60002    520.28
 60003    645.06
 60004    544.80
 60005    519.37
 60006    259.73
 60007    437.42
 60008    357.53
 60009    375.64
 60010    427.71
 60011    319.78
 60012    386.54
 60013    286.66
 60014    442.47
 60015    374.63
 60016    510.66
 60251   1717.76
 27000    583.38
 27001    709.01
!  Display error at msec 1104376.84, tick 110319 in item 27002, frame "--- tourist ------------ --- ------- --- --- ------ --- ----- --- --- ----."
!    moved into video memory 4 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 5 ticks
!    -- exaggerated by msec callback being 4.08ms late
 27002    988.84
 27003    831.15
 27004    273.40
 27005   1484.66
 27006    315.19
 27007    381.07
 27008    510.32
 27009    392.02
 27010    404.77
 27011    350.73
 27012    358.92
 27013    454.06
 27251   4161.06
 38000    680.64
 38001    819.84
 38002    327.46
 38003    346.43
 38004    279.55
 38005    375.19
 38006    378.15
 38007    333.53
 38008    668.78
 38009    380.60
 38010    310.40
 38011    416.93
 38012    334.13
 38013    381.00
 38014    466.96
 66000    750.13
 66001    739.10
 66002    680.20
 66003    343.97
 66004    413.06
 66005   1577.73
 66006    465.19
 66007    325.18
 66008    378.29
 66009    652.02
 66010    511.49
 66011    509.54
 66012    364.18
 66013    623.26
 66014    545.06
 66015    770.02
 39000    712.09
 39001    351.18
 39002    387.40
 39003    310.56
 39004    374.62
 39005    366.46
 39006    404.27
 39007    351.04
 39008    347.28
 39009    571.73
 39010    401.37
 39011    449.82
 39012    390.77
 39013    572.51
 39251   3485.24
 44000    879.92
 44001    451.27
 44002    943.80
 44003    397.71
 44004    459.45
 44005    488.69
 44006   5725.63
 44007    765.73
 44008    409.59
 44009    549.34
 44010    398.86
 44011    719.26
 44012    286.07
 44013    273.75
 44014    311.43
 44251   3320.05
 47000    490.64
 47001   1173.96
 47002    845.95
 47003    409.51
 47004    379.31
 47005    482.71
 47006    293.27
 47007    312.15
 47008    324.61
 47009    616.90
 47010    369.59
 47011    318.46
 47012    295.78
 47013    460.75
 26000    477.46
 26001    326.19
 26002    351.27
 26003    539.38
 26004    709.90
 26005    334.00
 26006    328.06
 26007    316.60
 26008    372.17
 26009    341.27
 26010    294.75
 26011    365.02
 26012    301.33
 72000    592.34
 72001    425.87
 72002    392.29
 72003    577.45
 72004    302.82
 72005    316.27
 72006    375.54
 72007    382.94
 72008    324.48
 72009    365.34
 72010    334.44
 72011    300.47
 72012    349.57
 72013    343.32
 72014    338.35
 72015    375.54
 72016    435.61
 72251   2074.05
 28000    759.99
 28001    305.19
 28002    502.02
 28003    289.48
 28004    299.67
 28005    369.59
 28006    466.68
 28007    311.81
 28008    459.47
 28009    497.18
 28010    382.85
 28011    329.39
 28012    419.24
 28013    319.97
 28014    671.79
 28015    868.90
 28016    529.38
 56000    743.05
 56001    322.91
 56002    447.81
 56003    312.81
 56004    338.02
 56005    279.67
 56006    329.65
 56007    339.44
 56008    299.43
 56009    320.25
 56010    306.97
 56011    311.81
 56012    308.95
 56013    349.47
 56014    337.72
 56015    341.10
 56016    351.65
 70000    599.34
 70001   1912.23
 70002    590.38
 70003    871.02
 70004    433.55
 70005    332.05
 70006    394.76
 70007   1009.89
 70008    415.58
 70009    396.18
 70010    308.18
 70011    340.44
 70012    445.95
 70013    538.46
 70014    450.54
 17000    981.29
 17001    339.63
 17002    501.02
 17003    465.90
 17004    293.64
 17005    309.68
 17006    379.76
 17007    846.60
 17008   1756.90
 17009    392.68
 17010    319.67
 17011    352.72
 17012    329.33
 17013    319.67
 17014    369.54
134000    531.84
134001    970.17
134002    946.38
134003    422.61
134004    409.43
134005    621.48
134006    614.40
134007    659.98
134008    646.11
134009    387.51
134010    361.03
134011    501.26
134012    349.62
134013    402.27
134014    654.54
134251   5051.34
 22000   1763.65
 22001    310.69
 22002   1290.72
 22003    384.10
 22004    332.51
 22005    339.57
 22006    352.47
 22007    383.71
 22008    374.05
 22009   1040.09
 22010    671.07
 22011    430.42
 22012    409.05
 22013    505.14
 19000   1128.21
 19001    396.76
 19002   1268.61
 19003    308.77
 19004    319.91
 19005    567.97
 19006    349.90
 19007   1332.64
 19008    982.75
 19009    403.94
 19010    842.07
 19011    560.14
 19012    854.33
 19013    529.64
 19251   4154.54
  3000    519.86
  3001    284.65
  3002    429.15
  3003    326.06
  3004    274.98
  3005   2903.01
  3006    299.96
  3007    331.20
  3008    371.62
  3009    612.90
  3010    448.86
  3011    388.28
  3012    328.64
  3013   1534.36
 18000    220.08
 18001    446.03
 18002    413.64
 18003    352.62
 18004    342.63
 18005    333.89
 18006    339.91
 18007   1764.73
 18008    693.52
 18009    551.13
 18010    369.59
 18011    494.43
 18012    329.83
 18013    318.87
 18014    372.12
 18015    483.99
  1000    535.22
  1001    344.91
  1002    373.34
  1003    288.78
  1004    262.04
  1005    348.74
  1006    394.40
  1007    375.00
  1008    359.63
  1009   1046.42
  1010    661.81
  1011    634.55
  1012    549.34
  1013    703.62
  1014   1680.14
  1251  -7576.90
 10000   1004.98
 10001    366.37
 10002    731.76
 10003    389.54
 10004    299.73
 10005    754.03
 10006    435.31
 10007    681.60
 10008    329.64
 10009   1570.62
 10010    399.53
 10011    374.90
 10012   1878.23
 10013    479.88
 10014    313.59
 10015    292.19
 10016    380.60
 10251   4426.06
 14000   1178.08
 14001    270.02
 14002    389.84
 14003    243.73
 14004    249.49
 14005   1265.11
 14006    780.79
 14007    370.74
 14008    387.65
 14009    441.95
 14010    373.12
 14011    332.72
 14012    322.27
 14013    471.67
 14014    352.62
 14015    429.71
 14251   2378.87
127000   1501.82
127001    424.39
127002    655.61
127003    849.14
127004    303.71
127005    449.44
127006    333.80
127007    283.03
127008    355.62
127009    494.54
127010    891.21
127011    289.67
127012    688.70
127013    432.07
127014    322.46
124000    811.97
124001    639.22
124002    261.04
124003    299.75
124004    313.41
124005    283.64
124006    972.67
124007   1657.61
124008    417.33
124009    406.59
124010    329.93
124011    307.45
124012    439.98
124013    374.93
124014    480.16
 15000   1230.44
 15001    488.91
 15002    682.36
 15003    493.52
 15004    629.51
 15005    825.12
 15006    485.29
 15007    358.93
 15008    400.76
 15009    587.67
 15010    348.04
 15011    379.58
 15012    369.62
 15013    343.83
 15014    433.44
 15251   6561.40
121000    581.33
121001    283.05
121002    489.37
121003    329.65
121004    379.55
121005    313.68
121006    302.07
121007    303.94
121008    310.69
121009    344.02
121010    359.82
121011    375.01
121012    379.88
!  Display error at msec 1389377.19, tick 138778 in item 121013, frame "--- ----- ---- ---- -- --- --- ---- --- ---"
!    moved into video memory 3 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 4 ticks
!    -- exaggerated by msec callback being 4.08ms late
121013    331.06
121014    796.03
121015    799.46
121251   4306.67
 21000    621.34
 21001    318.73
 21002    695.31
 21003    366.70
 21004    962.61
 21005    475.14
 21006    939.34
 21007   3563.68
 21008    585.79
 21009    329.65
 21010    626.53
 21011   1147.68
 21012    650.06
 21013   1099.26
 21014   1915.37
126000    671.05
126001    542.90
126002    381.55
126003    366.48
126004    267.42
126005    329.24
126006    369.86
126007    635.63
126008   1088.86
126009    460.75
126010    400.43
126011    264.32
126012    344.19
126251   3299.18
  6000    854.45
  6001    271.43
  6002   1664.00
  6003    395.52
  6004    663.84
  6005    405.73
  6006    329.23
  6007    263.33
  6008    325.74
  6009    452.42
  6010    290.88
  6011    386.65
  6012    839.22
  6013    431.85
  6014    586.01
  7000    490.47
  7001    290.11
  7002    530.75
  7003    252.27
  7004    217.15
  7005    283.34
  7006    359.86
  7007    549.99
  7008    311.02
!  Display error at msec 1443080.71, tick 142413 in item 7009, frame "--- ------- -- --- ------- --- ---------- ------- far --- ----"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 2 ticks
!    -- but more than likely due to msec callback being 4.08ms late
  7009   1937.37
  7010    346.16
  7011    329.62
  7012    371.64
  7013    852.63
133000    483.52
133001    569.54
!  Display error at msec 1449272.78, tick 142793 in item 133002, frame "---------, the ---- -- --- ---------- --------- ------ ---- ---- --- ------."
!    moved into video memory 12 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 13 ticks
!    -- exaggerated by msec callback being 4.08ms late
133002    377.75
133003    970.61
133004    593.26
133005    771.77
133006   2274.08
133007   1782.14
133008    699.47
133009    744.63
133010    584.75
133011    775.10
!  Display error at msec 1462515.01, tick 143576 in item 133012, frame "---------, --- ---- -- --- ---------- --------- ------ ---- ---- --- people."
!    was blocked by Flip() not returning for 56.00ms
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- exaggerated by msec callback being 55.67ms late
133012    820.90
133251  -3249.97
132000   2178.26
132001    324.58
132002    445.57
!  Display error at msec 1471364.58, tick 144125 in item 132003, frame "--- --------- of --- ----- --- ------ -- -- -------- ----- ------ ---- ----."
!    moved into video memory 3 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 4 ticks
!    -- but more than likely due to msec callback being 55.67ms late
132003    374.81
132004    263.27
132005    374.60
132006    502.10
132007    860.21
132008    909.02
132009    696.81
132010    593.81
!  Display error at msec 1477882.64, tick 144556 in item 132011, frame "--- --------- "
!    moved into video memory 3 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 4 ticks
!    -- but more than likely due to msec callback being 55.67ms late
132011    692.88
132012   1653.41
132013    982.94
132014    674.94
!  Display error at msec 1482742.50, tick 144867 in item 132254, frame ""
!    was blocked by Flip() not returning for 44.83ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 44.54ms late
113000    533.64
113001    303.56
113002    794.40
113003    921.58
113004    632.19
113005   1104.96
113006    955.29
113007   1050.82
113008    384.48
113009    670.25
113010    775.63
113011    330.45
113012    617.19
  5000    421.58
  5001    499.71
  5002    603.21
  5003    457.78
  5004   1014.80
  5005   1224.73
  5006    833.69
  5007    660.12
  5008   1140.67
  5009    666.45
  5010   1264.88
  5011    741.21
  5012   1201.73
  5251   6340.10
 11000   1361.49
 11001    311.38
 11002    585.52
 11003    443.12
 11004    479.42
 11005    968.79
 11006    659.16
 11007   1082.91
 11008   1031.68
 11009    817.88
 11010   1737.97
 11011    764.96
 11012    943.91
 11013   1077.72
116000   1279.54
116001    717.74
116002    701.23
116003    979.37
116004    708.78
116005    667.53
116006    349.51
116007    353.85
116008    691.29
116009    928.38
116010    930.57
116011    859.35
116012    840.73
116013   1095.88
116014    798.86
120000    454.95
120001    581.76
120002    930.37
120003    744.76
120004    744.66
120005    321.56
120006    395.99
120007    519.42
120008    354.35
120009    418.78
120010    369.79
120011    699.29
120012    554.28
120013    467.75
120014    656.09
120251   4730.37
!  Display error at msec 1573169.94, tick 150377 in item 120252, frame ""
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 2 ticks
!    -- but more than likely due to msec callback being 44.54ms late
129000    554.76
129001    604.62
129002    550.08
!  Display error at msec 1575696.93, tick 150568 in item 129003, frame "---- ------ to -- - ------, --- --- ----- ----- --------- --- ---- -------- ---."
!    was blocked by Flip() not returning for 12.68ms
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- exaggerated by msec callback being 12.23ms late
129003    371.88
!  Display error at msec 1576413.23, tick 150615 in item 129004, frame "---- ------ -- be - ------, --"
!    was blocked by Flip() not returning for 49.94ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 49.65ms late
129004    396.81
!  Display error at msec 1577116.33, tick 150659 in item 129005, frame "---- ------ -- -- a ------, --- --- ----- ----- --------- --- ---- -------- ---."
!    moved into video memory 10 ticks late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 11 ticks
!    -- exaggerated by msec callback being 49.65ms late
129005    250.97
