
Subjects incorporated to date: 017
Data file started on machine PL_LABXP1



**********************************************************************
Subject 2, 04/08/2009 10:12:52 on PL_LABXP1, refresh 9.99ms, ID ND
  Item       RT
 71000    551.77
 71001    657.34
 71002    914.84
 71003    636.96
 71004    606.73
 71005    521.20
 71006    677.40
 71007    794.47
 71008    851.61
 71009    604.77
 71010    701.97
 71011    801.87
 71012    938.95
 71013    734.82
 30000    349.55
 30001    651.70
 30002    552.61
 30003    654.93
 30004   1284.48
 30005    844.32
 30006    526.12
 30007    655.17
 30008    896.76
 30009    962.49
 30010    759.05
 30011    746.04
 30012    544.53
 30013    739.06
115000    684.29
115001    625.25
115002    516.62
115003    545.43
115004    632.68
115005    738.98
115006   2146.58
115007   1406.82
115008    954.21
115009    871.78
115010    529.39
115011    452.87
115012    610.29
115013    632.99
115014    496.89
115015    686.35
 57000    348.08
 57001    649.44
 57002    459.72
 57003    539.06
 57004    611.55
 57005   -891.29
  4000    407.08
  4001    513.40
  4002    439.81
  4003    539.60
  4004    742.21
  4005    507.05
  4006    722.73
  4007   1110.35
  4008    601.53
  4009    507.34
  4010   1067.64
  4011    520.17
  4012    711.36
  4013    624.29
121000   1738.20
121001    591.90
121002    784.26
121003    760.33
121004    434.46
121005   -399.72
 37000    344.08
!  Display error at msec 636117.63, tick 63666 in item 37001, frame "teacher   scage"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 12.58ms late
 37001    549.90
 37002    488.22
 37003    568.55
 37004    623.95
 37005    633.09
 37006    507.67
 37007    619.23
 37008    569.34
 37009    716.19
 37010    531.99
 37011    493.97
 37012    908.85
 37013    612.41
129000    444.90
129001   -785.30
 68000    485.65
 68001    571.84
 68002    552.52
 68003    427.96
 68004    581.93
 68005    610.45
 68006    898.81
 68007    603.10
 68008    801.11
 68009    572.63
 68010   1220.69
 68011    556.32
 68012    674.94
 68013    588.99
 68014    536.22
 68015    801.25
  9000    319.64
  9001    835.93
  9002    541.56
  9003    473.22
  9004    539.32
  9005    549.33
  9006    726.45
  9007    615.67
  9008    623.84
  9009    531.19
  9010    871.02
  9011   1874.54
  7000    594.95
  7001    570.15
  7002    492.41
  7003    434.05
  7004    649.18
  7005    559.09
  7006   1191.97
  7007    551.40
  7008    522.03
  7009    599.25
  7010    753.60
  7011    583.15
  7012    808.97
 17000    420.99
 17001    565.83
 17002    773.33
 17003    483.40
 17004    787.35
 17005    798.51
 17006   1124.13
 17007   1534.17
 17008    714.91
 17009    509.90
 17010    630.79
 17011    429.46
 17012    819.72
 17013    579.49
 60000    349.20
 60001    513.20
 60002    574.30
 60003    474.33
 60004    684.83
 60005    564.23
 60006    476.76
 60007    619.24
 60008    554.72
 60009    454.03
 60010    772.80
 60011    497.39
 60012    604.89
 60013    471.84
 60014    894.38
 60015    563.09
 54000    515.57
 54001   1698.62
 54002    458.23
 54003   1002.94
 54004    574.68
 54005    559.48
 54006    794.47
 54007    662.66
 54008    510.70
 54009    550.37
 54010    764.86
 54011    509.98
 54012    709.92
 54013    527.55
 54014   1158.72
 38000    579.29
 38001    730.40
 38002   -641.13
 65000    565.02
 65001    791.02
 65002    424.23
 65003    569.38
 65004    565.89
 65005    433.14
 65006    562.91
 65007    918.85
 65008    547.86
 65009    544.52
 65010    469.44
 65011   1041.77
 65012    680.28
 65013    791.36
 65014   1121.82
 48000    813.92
 48001    942.03
 48002   -672.22
 44000    713.61
 44001    689.13
 44002    461.07
 44003    640.69
 44004   1266.20
 44005   1048.41
 44006   1021.20
 44007    719.48
 44008    744.51
 44009   1345.56
 44010    474.08
 44011    619.24
 44012    485.60
 44013    634.58
 15000    537.56
 15001    668.29
 15002    534.45
 15003    542.87
 15004   1009.57
 15005    559.29
 15006    601.73
 15007    608.11
 15008    519.36
 15009    483.48
 15010    858.91
 15011    908.43
 15012    672.03
 15013   1268.36
 62000    565.07
 62001   -564.72
134000    520.06
134001    599.36
134002    537.70
134003    509.33
134004    546.26
134005    563.97
134006    721.63
134007   1193.12
134008    640.57
134009    488.93
134010    589.66
134011   1339.61
134012    594.10
134013   1089.10
124000    798.55
124001    480.13
124002    460.52
124003    597.97
124004    739.08
124005   2059.30
124006    761.66
124007   1161.46
124008   1066.69
124009    684.77
124010    785.11
124011    487.68
124012    725.24
124013    511.45
 28000    517.88
 28001    980.20
 28002    617.87
 28003   3844.33
 28004    879.13
 28005   1077.81
 28006    941.90
 28007    858.03
 28008    560.18
 28009    821.61
 28010    961.12
 28011    836.45
 28012    776.11
 28013    512.03
 28014    638.80
 28015    633.66
 40000    589.62
 40001    583.56
 40002    796.47
 40003    750.23
 40004    507.16
 40005    776.30
 40006    618.80
 40007    467.62
 40008    503.35
 40009   1118.80
 40010    558.43
 40011    547.38
 40012    978.14
 40013   1445.91
 10000    533.92
 10001    507.80
 10002    681.28
 10003    462.57
 10004   1184.43
 10005    620.98
 10006    551.76
 10007    452.23
 10008    464.83
 10009   -606.88
127000    781.69
127001    589.58
127002    785.91
127003    630.58
127004    833.35
127005    470.40
127006    495.50
127007    500.50
127008    612.99
127009    589.22
127010   1028.93
127011    706.77
127012    539.35
127013    811.89
 46000    596.14
 46001    544.52
 46002   1337.31
 46003    556.06
 46004    815.70
 46005    751.87
 46006    709.11
 46007    898.66
 46008   1285.41
 46009    537.39
 46010    684.04
 46011    542.14
 46012    581.36
 46013    544.03
 63000   1003.75
 63001    777.54
 63002    625.70
 63003   1734.34
 63004    603.43
 63005    601.05
 63006    756.26
 63007    911.68
 63008    613.15
 63009    869.31
 63010    620.90
 63011    509.37
 63012    578.04
 32000    354.56
 32001    800.99
 32002    671.14
 32003    562.37
 32004    443.46
 32005    629.20
 32006    559.33
 32007    961.19
 32008    803.31
 32009    854.12
 32010    645.97
 32011    519.35
 32012    479.42
 32013    672.13
 53000    515.70
 53001    729.19
 53002    697.68
 53003   1012.38
 53004    486.51
 53005    442.85
 53006    518.03
 53007    534.24
 53008    459.45
 53009    433.91
 53010    469.44
 53011    473.00
 53012    631.43
 53013    928.84
 53014   -513.00
126000    414.46
126001    612.73
126002    479.36
126003    536.39
126004    735.73
126005    593.95
126006   1148.52
126007   1238.67
126008    744.92
126009    484.27
126010    600.02
126011    708.87
 56000    420.15
 56001    615.08
 56002    779.22
 56003    500.84
 56004    742.10
 56005    637.15
 56006    648.95
 56007    633.99
 56008    636.05
 56009    719.09
 56010    777.43
 56011    559.24
 56012    729.08
 56013    649.19
 56014   1188.27
 56015    599.26
 66000    549.12
 66001    540.47
 66002    402.77
 66003    842.26
 66004    501.72
 66005    494.90
 66006    489.39
 66007    685.82
 66008    585.95
 66009    423.69
 66010    902.78
 66011    503.15
 66012    530.38
 66013    529.36
 66014    655.08
 43000    389.53
 43001    574.52
 43002    689.13
 43003    584.21
 43004    464.96
 43005    619.23
 43006    624.29
 43007    840.00
 43008    798.31
 43009   1048.45
 43010    670.42
 43011    479.15
 43012    510.68
 33000    316.65
 33001    719.91
 33002    521.69
 33003    501.84
 33004    742.83
 33005    389.55
 33006    677.20
 33007   -529.92
 26000    799.05
 26001    691.94
 26002   1081.25
 26003    863.36
 26004    940.32
 26005    515.13
 26006    525.91
 26007    903.00
 26008    583.44
 26009    629.50
 26010   1298.33
 26011    816.20
132000    353.23
132001    549.33
132002    459.38
132003    868.91
132004    511.71
132005    507.35
132006    696.62
132007    818.17
132008    853.18
132009   1026.77
132010    619.58
132011   -751.72
111000    510.04
111001    662.57
111002    741.97
111003   1215.40
111004    591.10
111005    608.62
111006    525.99
111007    575.89
111008   1041.16
111009    534.36
111010    539.23
111011    562.72
111012   1317.99
111013    573.81
 11000    399.56
 11001    492.71
 11002    692.90
 11003    659.68
 11004    450.83
 11005    429.47
 11006    519.37
 11007    510.30
 11008    469.42
 11009    512.09
 11010    706.48
 11011    830.04
 11012    625.52
 70000    375.70
 70001    603.03
 70002    453.19
 70003   1033.41
 70004    632.05
 70005    470.79
 70006    741.17
 70007    831.29
 70008    838.92
 70009    793.46
 70010    499.41
 70011    739.08
 70012    787.19
 70013    838.92
120000    303.68
120001    772.67
120002    459.70
120003    637.28
120004    695.79
120005    471.06
120006    571.17
120007    710.08
120008    453.67
120009    649.63
120010    803.59
120011    912.08
120012    833.56
120013    819.23
 29000    526.72
 29001    921.42
 29002    577.03
 29003    818.49
 29004    465.38
 29005    514.45
 29006    459.45
 29007    744.02
 29008    394.20
 29009    791.93
 29010    549.30
 29011    821.36
 29012    479.39
 29013   -540.11
  5000    426.40
  5001    464.89
  5002    444.13
  5003   -531.94
 55000   1185.22
 55001    502.69
 55002    742.62
 55003    896.51
 55004    489.52
 55005    522.01
 55006   1159.69
 55007    498.50
 55008    431.20
 55009    589.80
 55010    483.37
 55011    918.85
 55012    575.13
 55013    864.57
 55014    453.10
 55015    717.52
 55016    439.04
130000    594.48
130001    988.81
130002    599.84
130003    535.42
130004    501.25
130005    605.99
130006    429.68
130007   -689.10
117000    522.85
117001    492.53
117002    729.66
117003    529.62
117004    564.73
117005    649.45
117006    741.82
117007    414.96
117008    644.13
117009    451.65
117010    413.57
117011    477.93
117012    472.21
117013    853.83
117014   1204.14
 19000    439.83
 19001   1243.80
 19002    530.12
 19003    501.25
 19004    581.53
 19005    502.45
 19006    743.47
 19007    581.86
 19008    559.32
 19009   1008.72
 19010    535.65
 19011    493.17
 19012    663.36
128000    602.02
128001    485.87
128002    639.21
128003    827.01
128004    639.23
128005    559.32
128006    700.40
128007    693.07
128008    553.92
128009    844.60
128010    631.46
128011   1058.66
128012    632.26
  1000    361.31
  1001    521.04
  1002    369.54
  1003    562.83
  1004    552.44
  1005    489.75
  1006    745.80
  1007    639.18
  1008    634.69
  1009    550.76
  1010    469.36
  1011    928.81
  1012    552.53
  1013   1198.46
 72000    334.83
 72001    794.25
 72002   1032.12
 72003    430.38
 72004    733.71
 72005    594.67
 72006    715.79
 72007    788.79
 72008    781.65
 72009    575.16
 72010    533.33
 72011    520.76
 72012    762.80
 72013    446.47
 72014    421.03
 72015    637.75
 58000    516.74
 58001    846.18
 58002    599.38
 58003    490.63
 58004    485.97
 58005    868.91
 58006    739.08
 58007    564.87
 58008    722.49
 58009    559.30
 58010    539.39
 58011    553.22
 58012    761.14
 58013    530.85
 58014    930.71
 36000    411.15
 36001    605.11
 36002    496.43
 36003    566.59
 36004    423.72
 36005    479.41
 36006    513.90
 36007    763.29
 36008    937.57
 36009    502.73
 36010    557.71
 36011    961.42
 36012    707.07
 36013    779.65
 36014    473.64
 22000    359.80
 22001   1039.39
 22002    500.16
 22003    509.38
 22004    523.17
 22005    487.44
 22006    902.92
 22007    633.19
 22008    612.79
 22009   1204.46
 22010    465.50
 22011    709.12
 22012    599.10
112000    801.51
112001    605.86
112002    632.20
112003   -693.61
 69000    544.54
 69001    565.69
 69002    420.82
 69003    706.42
 69004   -609.27
 50000    400.33
 50001    530.01
 50002    659.19
 50003    557.12
 50004    651.54
 50005    583.80
 50006    619.22
 50007    615.36
 50008    579.50
 50009    509.39
 50010    510.08
 50011    576.98
 50012    503.22
 47000    435.34
 47001    561.06
 47002    494.28
 47003   -417.93
 18000    709.12
 18001    550.89
 18002   -463.46
 51000    349.81
 51001   1238.41
 51002    503.30
 51003    584.01
 51004    375.23
 51005    414.83
 51006    561.36
 51007    659.24
 51008    553.19
 51009    493.57
 51010    493.60
 51011    906.30
 51012    403.87
 51013    656.92
 51014    442.34
  6000    607.99
  6001    419.40
  6002    486.19
  6003    372.23
  6004    668.58
  6005    576.04
  6006    684.89
  6007    472.49
  6008    436.84
  6009    558.66
  6010    447.14
  6011    381.13
  6012    430.60
  6013    534.40
 12000    419.53
 12001    559.30
 12002    569.30
 12003    419.05
 12004    512.79
 12005    659.70
 12006    649.67
 12007    745.05
 12008   2020.72
 12009    598.93
 12010    519.85
 12011    701.84
 12012    489.81
 12013    531.70
 12014    495.45
 49000    520.81
 49001    519.36
 49002    525.38
 49003    559.32
 49004    872.28
 49005    585.05
 49006    669.16
 49007    446.55
 49008    439.48
 49009    575.07
 49010    364.25
 49011    711.77
 49012    879.96
 49013    875.27
 21000    366.23
 21001    539.34
 21002    589.26
 21003    676.87
 21004    699.13
 21005    623.61
 21006    530.92
 21007    427.54
 21008    498.65
 21009    419.49
 21010    998.54
 21011    756.72
 21012    734.78
 21013    821.49
 39000    570.72
 39001    504.43
 39002    626.35
 39003    549.33
 39004    858.90
 39005    539.34
 39006    643.93
 39007    564.26
 39008    788.60
 39009    646.18
 39010    474.03
 39011    574.30
 39012   1277.35
 42000    599.27
 42001    745.75
 42002    763.80
 42003    492.54
 42004   1078.64
 42005    874.17
 42006    457.40
 42007    600.99
 42008    652.35
 42009    469.70
 42010    618.14
 42011    517.16
 42012    503.92
 64000    789.29
 64001    995.60
 64002    474.52
 64003    649.45
 64004    584.09
 64005    618.81
 64006    543.04
 64007    669.42
 64008   -717.80
 20000    443.55
 20001    612.46
 20002    578.40
 20003    760.34
 20004    770.31
 20005    509.73
 20006    549.57
 20007    421.80
 20008    656.72
 20009    790.07
 20010    402.84
 20011    955.86
 20012    721.18
 67000    733.76
 67001    539.58
 67002    774.71
 67003    669.41
 67004    681.91
 67005    733.24
 67006    878.78
 67007    936.94
 67008    749.08
 67009   -465.46
131000    846.01
131001   1123.03
131002    689.39
131003    520.13
131004    438.84
131005    541.93
131006    580.74
131007   1005.76
131008    497.69
131009    931.24
131010    528.75
131011   1238.63
131012    893.64
131013    785.21
131014    756.44
  8000    677.71
  8001    584.53
  8002   -469.96
 59000    351.08
 59001    509.38
 59002    582.03
 59003    425.76
 59004    502.76
 59005    499.46
 59006    529.08
 59007    521.57
 59008    422.30
 59009    540.34
 59010    420.37
 59011    502.24
 59012   1003.46
 59013   -559.36
116000    370.33
116001    548.48
116002    485.18
116003    607.47
116004    499.27
116005   -454.01
 27000    363.85
 27001    709.25
 27002    925.11
 27003    607.30
 27004    692.75
 27005    599.24
 27006    652.74
 27007    705.87
 27008    664.39
 27009   -495.60
 52000    399.56
 52001    489.78
 52002    759.32
 52003    954.21
 52004    622.78
 52005    888.87
 52006   1005.84
 52007    706.26
 52008    561.28
 52009    525.48
 52010    492.43
 52011    627.37
 52012    717.12
 13000    356.90
 13001    597.14
 13002    504.38
 13003    369.59
 13004    842.14
 13005    579.29
 13006   1307.05
 13007    504.23
 13008    579.28
 13009    798.99
 13010    648.01
 13011    655.63
 13012    689.13
118000    396.83
118001    551.24
118002    548.34
118003    547.30
118004    497.29
118005    838.93
118006    511.26
118007   -429.48
 41000    404.18
 41001    668.21
 41002    848.56
 41003    502.69
 41004    632.20
 41005    791.66
 41006    446.01
 41007    697.07
 41008    911.44
 41009    658.40
 41010    485.13
 41011    628.88
 41012    573.46
 41013    574.74
 41014    669.16

**********************************************************************
Subject 6, 04/08/2009 13:55:16 on PL_LABXP1, refresh 9.99ms, ID CG
  Item       RT
101000   2641.90
101001   2295.74
101002  -1871.50
102000   1189.00
102001   2163.15
102002   1399.68
102003   1585.39
102004   1601.67
102005   1489.37
102006   2025.52
102007   1238.57
102008   1326.55
102009   1115.64
102010   1187.80
102011   1052.06
102012   1158.80
103000   1314.78
103001    992.31
103002    844.67
103003    867.18
103004   1031.15
103005    898.87
103006    978.01
103007   1072.53
103008    941.72
103009    935.45
103010   1318.35
103011    798.98
103012   1144.62
103013   1102.94
103014   1212.23
!  Display error at msec 277878.99, tick 27691 in item 103250, frame ""
!    was blocked by Flip() not returning for 13.73ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 13.38ms late
104000    851.34
104001    997.05
104002    833.74
104003    926.76
104004    763.02
104005    845.87
104006    817.64
104007    699.28
104008   1038.61
104009    851.11
104010    874.48
104011    861.87
104012    783.39
104013   1258.44
105000    770.83
105001   1040.44
105002    834.17
105003    704.59
105004    761.28
105005    828.95
105006    713.10
105007    947.28
105008    912.18
105009    865.63
105010   1079.31
105011   1058.67
106000    499.41
106001    983.61
106002    746.10
106003    738.98
106004    807.54
106005    798.83
106006    834.21
106007   1236.99
106008   1101.10
106009    918.04
106010   1074.80
106011   1173.12
106012   1178.49
106013    872.75
107000    639.21
107001    768.94
107002    683.30
107003    770.95
107004    986.43
107005    992.10
107006    916.21
107007   1222.74
107008    687.91
107009    813.61
107010    742.03
107011    898.60
107012   1375.82
108000    810.16
108001   1050.85
108002    990.86
108003    871.40
108004    756.98
108005    820.42
108006    857.13
108007    800.33
108008   1079.78
108009   -779.58
118000    687.67
118001    723.13
118002    756.12
118003    759.24
118004    895.80
118005    739.67
118006    869.83
118007    747.96
118008    796.17
118009    910.85
118010   1015.60
118011    825.59
118012    872.99
118013   1120.24
118014    789.01
!  Display error at msec 367861.89, tick 36674 in item 118000, frame ""
!    was blocked by Flip() not returning for 5.44ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 13.38ms late
 58000    684.73
 58001   1253.32
 58002    790.46
 58003    800.51
 58004    791.08
 58005   1309.15
 58006    979.61
 58007    848.70
 58008   1455.44
 58009    964.46
 58010    891.35
 58011    886.37
 58012   1244.77
 58013    808.96
 58014    930.30
 56000    733.95
 56001    983.06
 56002    819.13
 56003    908.86
 56004    904.38
 56005    848.87
 56006    939.32
 56007    908.80
 56008    790.46
 56009    828.96
 56010    765.03
 56011    850.12
 56012    997.60
 56013    794.97
 56014    809.11
 56015    956.31
 60000   1343.40
 60001    981.92
 60002   1314.97
 60003    927.46
 60004    872.20
 60005    761.38
 60006    761.58
 60007    615.80
 60008    754.88
 60009    748.94
 60010    764.11
 60011    669.41
 60012    919.06
 60013    861.82
 60014    914.90
 60015    876.38
 22000    676.68
 22001    849.17
 22002    737.10
 22003    651.86
 22004    900.39
 22005    672.10
 22006    939.02
 22007    902.54
 22008    912.86
 22009    928.97
 22010    822.05
 22011   1003.29
 22012    773.15
  5000    679.47
  5001    827.17
  5002    726.02
  5003    669.25
  5004    894.12
  5005    870.68
  5006   1044.43
  5007    794.89
  5008    989.51
  5009    802.21
  5010    772.97
  5011   1039.10
 26000   1053.79
 26001   1000.05
 26002    949.77
 26003    954.35
 26004   1307.11
 26005    762.93
 26006    923.96
 26007    918.84
 26008   2022.52
 26009    861.02
 26010   1280.25
 26011   1095.83
 42000    754.97
 42001   1217.94
 42002    858.92
 42003    804.21
 42004    988.75
 42005    851.92
 42006    948.79
 42007   1109.63
 42008   1463.27
 42009    959.51
 42010   1656.14
 42011   1031.73
 42012    971.37
 19000    843.99
 19001    745.10
 19002    692.56
 19003    699.12
 19004   1018.86
 19005   1066.89
 19006    945.74
 19007    908.45
 19008    877.58
 19009   1122.46
 19010   1008.71
 19011   1029.05
 19012    902.30
 10000    859.75
 10001    652.11
 10002    549.96
 10003    583.22
 10004    903.39
 10005    742.02
 10006    939.05
 10007    749.05
 10008    798.53
 10009    880.01
 10010    800.08
 10011    905.87
 10012    780.40
 10013    745.16
 10014   1086.29
 10015    729.09
 44000    603.48
 44001    893.40
 44002   1022.99
 44003    764.12
 44004   1126.58
 44005   1315.94
 44006    657.74
 44007   1078.42
 44008   1168.92
 44009   1329.70
 44010    629.22
 44011    729.08
 44012    760.24
 44013    868.89
 30000    684.90
 30001    675.44
 30002    833.70
 30003    874.84
 30004   1422.31
 30005    759.06
 30006    895.18
 30007    848.10
 30008    880.53
 30009    798.97
 30010   1949.33
 30011    709.10
 30012    716.14
 30013    789.00
 71000    709.67
 71001    738.94
 71002    968.82
 71003    623.53
 71004    827.67
 71005    699.12
 71006   1099.32
 71007    803.14
 71008    659.18
 71009    719.09
 71010   1068.62
 71011    846.40
 71012    907.99
 71013    700.72
116000    581.43
116001    933.52
116002    772.63
116003    603.38
116004    712.28
116005    917.16
116006    704.09
116007    779.03
116008   1071.01
116009    781.73
116010    741.44
116011   1327.99
116012  -1071.04
!  Display error at msec 571524.36, tick 57004 in item 116250, frame ""
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 13.38ms late
 31000   1128.61
 31001   1191.71
 31002   1487.74
 31003    661.27
 31004   1169.34
 31005    757.82
 31006    893.56
 31007   1168.51
 31008   1024.17
 31009    774.37
 31010    859.18
 31011    749.06
 31012    994.06
134000    789.45
134001    761.48
134002    620.92
134003    579.11
134004    779.04
134005    595.58
134006    710.46
134007   1249.71
134008    699.12
134009    841.82
134010    926.61
134011   1544.46
134012    894.39
134013   1448.88
114000   1023.53
114001   1688.07
114002    937.22
114003   1317.86
114004    805.67
114005   1729.42
114006   1671.23
114007   1028.69
114008   1038.68
114009    980.02
114010    864.77
114011   1339.88
114012    949.14
114013   1078.88
 59000    894.06
 59001    942.40
 59002    876.95
 59003    742.65
 59004   1009.41
 59005    775.24
 59006   1072.76
 59007   1103.87
 59008    889.17
 59009    898.91
 59010   1143.90
 59011   1242.87
 59012    991.38
 59013    868.90
 59014    868.81
 59015   1101.84
115000   1025.36
115001    798.98
115002    759.79
115003    810.25
115004    882.49
115005    766.63
115006    843.52
115007   1011.55
115008    898.86
115009    963.32
115010    901.01
115011    774.76
115012    808.59
115013    871.40
115014   1105.09
115015   1268.39
 49000    944.56
 49001    928.84
 49002   1145.53
 49003    904.77
 49004    878.14
 49005   1029.93
 49006   1105.87
 49007   1288.24
 49008   1218.63
 49009    982.81
 49010    861.83
 49011    870.27
 49012    928.83
 49013   1218.43
 52000    888.93
 52001   1079.11
 52002    928.38
 52003   1120.30
 52004    970.57
 52005    828.29
 52006    994.07
 52007    958.78
 52008    899.43
 52009    740.42
 52010    846.17
 52011    719.09
 52012   1440.94
 69000    768.81
 69001    876.58
 69002    695.38
 69003    963.42
 69004    711.09
 69005    743.41
 69006    719.09
 69007    872.98
 69008   1153.80
 69009   1744.62
 69010    815.39
 69011    874.64
 69012    951.54
 69013    773.72
 69014    961.74
 61000    952.48
 61001    620.36
 61002    639.24
 61003    679.23
 61004    760.16
 61005    655.62
 61006    849.30
 61007    734.45
 61008    872.94
 61009   1632.84
 61010    711.18
 61011    779.82
 61012    722.03
 61013   1396.59
 24000    830.20
 24001   1140.73
 24002    856.08
 24003    843.06
 24004   1318.31
 24005    729.20
 24006   1278.36
 24007   1181.63
 24008    758.05
!  Display error at msec 727860.68, tick 72612 in item 24009, frame "losing   whelf"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 13.38ms late
 24009   1295.85
 24010    882.12
 24011   1281.48
 24012    960.21
 24013    968.78
 24014   1148.00
 43000    718.61
 43001    770.89
 43002    710.08
 43003    988.74
 43004    739.08
 43005   1053.54
 43006   1230.79
 43007    861.15
 43008    724.90
 43009    930.96
 43010    798.77
 43011    619.92
 43012    746.47
!  Display error at msec 762853.27, tick 76106 in item 43000, frame "CORRECT"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 13.38ms late
126000    705.53
126001    714.37
126002    609.70
126003    787.16
126004    995.50
126005    844.74
126006   1361.42
126007   1428.16
126008    950.48
126009    838.97
126010    840.47
126011   1149.07
 37000    851.19
 37001    789.37
 37002   1280.95
 37003    810.31
 37004    761.21
 37005    749.05
 37006    770.76
 37007   1068.63
 37008    729.74
 37009    954.37
 37010    791.64
 37011    730.90
 37012   1538.01
 37013    803.09
128000   1069.52
128001   1358.63
128002    905.55
128003    742.31
128004   1211.45
128005    865.73
128006    749.30
128007   1109.01
128008    799.23
128009    898.22
128010    968.73
128011   1491.22
128012   1519.22
 51000    990.66
 51001    870.68
 51002    800.23
 51003    816.16
 51004    604.94
 51005    608.39
 51006    679.40
 51007    724.30
 51008    712.65
 51009    709.37
 51010   -785.05
113000   2017.31
113001   1269.96
113002   1939.75
113003   1141.97
113004    978.98
113005   1045.08
113006   1378.46
113007    848.13
113008    849.14
113009    998.94
113010    872.28
113011    879.11
 63000    929.80
 63001    999.17
 63002    869.13
 63003   1055.10
 63004    702.19
 63005    749.07
 63006   1354.69
 63007    996.86
 63008    997.46
 63009   1278.37
 63010    699.36
 63011    685.70
 63012    803.64
127000    966.61
127001    825.35
127002    780.76
127003    792.14
127004   1018.26
127005    735.18
127006    702.60
127007   1092.42
127008    936.35
127009    925.65
127010    842.04
127011   1031.69
127012    883.07
127013    933.06
 54000   1068.67
 54001   1280.79
 54002    799.84
 54003   1052.96
 54004   1183.12
 54005    962.28
 54006    954.83
 54007    928.81
 54008    877.80
 54009    841.93
 54010    848.19
 54011    805.90
 54012   1107.06
 54013    919.36
 54014   1104.84
 57000    978.79
 57001    776.76
 57002    781.28
 57003   1017.08
 57004    986.96
 57005   1195.08
 57006    935.68
 57007    883.25
 57008   1090.43
 57009    782.27
 57010    783.88
 57011   1058.68
 57012    913.59
 57013    988.75
 41000    907.73
 41001    863.53
 41002   2167.19
 41003    988.76
 41004   1023.49
 41005    889.11
 41006    751.47
 41007    799.01
 41008   1304.69
 41009    898.91
 41010    740.69
 41011   1158.53
 41012    756.31
 41013    780.87
!  Display error at msec 912835.45, tick 91077 in item 41014, frame "feast.   reuce."
!    was blocked by Flip() not returning for 18.53ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 18.15ms late
 41014   1130.93
 18000    991.28
 18001    721.94
 18002    791.15
 18003   1013.00
 18004    875.56
 18005    790.42
 18006    966.40
 18007    981.70
 18008   1175.87
 18009    820.33
 18010    940.88
 18011    981.78
 18012   1251.38
 18013   1466.14
 18014   1084.20
123000    689.09
123001    672.34
123002    651.69
123003   1019.59
123004    673.76
123005    668.85
123006    799.00
123007    793.49
123008    697.93
123009    867.18
123010    722.34
123011    718.21
123012    951.65
123013    920.80
123014    643.91
 70000    589.31
 70001    843.41
 70002    858.77
 70003    854.27
 70004    579.55
 70005    808.99
 70006    912.98
 70007    850.97
 70008   1309.00
 70009    841.94
 70010   1777.70
 70011    833.33
 70012    703.40
 70013    811.47
 28000    665.27
 28001    711.86
 28002    737.81
 28003   1732.96
 28004    838.94
 28005    873.55
 28006    702.48
 28007    779.02
 28008    811.97
 28009    964.21
 28010   1182.33
 28011    534.21
 28012   1088.61
 28013    651.72
 28014    720.68
 28015    947.93
  8000    737.36
  8001    622.17
  8002    960.34
  8003   1041.12
  8004    975.97
  8005    749.06
  8006    868.89
  8007    632.57
  8008    767.40
  8009    998.71
  8010    990.42
  8011    868.56
  8012    687.21
117000    669.87
117001    625.17
117002    678.89
117003    733.32
117004    675.48
117005   1036.65
117006    685.02
117007    683.04
117008   1064.34
117009   1108.58
117010    649.20
117011    657.73
117012    732.41
117013    834.49
117014   1617.84
 12000    996.09
 12001   1156.26
 12002    582.17
 12003    620.24
 12004    918.83
 12005   1018.46
 12006   1483.49
 12007    888.87
 12008    912.87
 12009    766.90
 12010    632.86
 12011   1041.14
 12012    840.25
 12013    761.51
 12014   1038.67
132000    788.26
132001    744.37
132002    694.70
132003    830.44
132004    749.01
132005    645.52
132006    758.85
132007    780.96
132008    669.38
132009   1267.96
132010   1055.38
132011   1010.77
132012    749.05
132013    655.02
 53000    874.70
 53001    933.47
 53002    530.15
 53003    830.29
 53004    596.40
 53005    720.76
 53006    783.97
 53007    672.90
 53008    699.11
 53009    787.51
 53010    789.59
 53011   1258.39
 53012    689.93
 53013    963.10
 53014    609.93
 67000    708.95
 67001    922.87
 67002    816.61
 67003    753.23
 67004    971.29
 67005    754.62
 67006    890.72
 67007    708.83
 67008   1184.82
 67009    738.59
 67010   1091.61
 67011    913.28
 67012    968.45
 67013    603.85
 67014    653.22
 67015    769.26
 55000    759.06
 55001    829.70
 55002    890.57
 55003    650.29
 55004    623.59
 55005    690.20
 55006    931.97
 55007    771.13
 55008    819.80
 55009    681.71
 55010    669.67
 55011    651.34
 55012    781.82
 55013    828.96
 55014    909.43
